"id","car_id","text_id","abschnitt","sort_in_car","page_id","wortlaut","wortlaut_tei_xml","wortlaut_searchstring","is_target","is_source","insecurity","position_on_page","insecure_page","lost","is_fragment","non_habes","belegstelle_text","alternative_page","missing_comment","annotat"
"BEL_s_TR_A_0032_40v_$6","TR_A_0032","TX_A0032_000021","","106","8_20_NotaedeartibusliberalibusGb_89_Bl40v","Jt(em) a(u)cto(rem) d(e) p(ra)ctica #.sci(enc)ja (et) d(e) di(ui)#.sio(n)e de#.sc(ri)pc(i)o(n)eq(ue) #.sci(enc)ja(rum) vide i(n) cit(ri)no Codice op(er)u(m) jh(er)o(nimi) et #.senece a fi(n)e","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0102_000017</id><refsDecl><biblStruct><monogr><title>Johannes Andreae: Hieronymianus et Seneca: Opera</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Jt(em) a(u)cto(rem) d(e) p(ra)ctica ſci(enc)ja (et) d(e) di(ui)ſio(n)e deſc(ri)pc(i)o(n)eq(ue) ſci(enc)ja(rum) vide i(n) cit(ri)no Codice op(er)u(m) jh(er)o(nimi) et ſenece a fi(n)e</w></p></body></text></TEI>","Jtem auctorem de practica ſciencja et de diuiſione deſcripcioneque ſciencjarum vide in citrino Codice operum jheronimi et ſenece a fine","0","1","0","","0","0","0","0","40v","","","AN_0032_000106"
"BEL_s_TR_A_0032_40v_$0","TR_A_0032","TX_A0032_000021","","107","8_20_NotaedeartibusliberalibusGb_89_Bl40v","Vide (et) d(e) artib(us) tam triuij q(uam) q(ua)druuij ea(rumque) di(ui)#.sio(n)e de#.sc(ri)pc(i)o(n)e. p(ri)oritate (et) (com)m(en)da i(n) dÿa#.scalicon | hugon(is) p(ri)mo (et) 2(o) libr(is) /","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0022_000006</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 17836</title><description>53r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Vide (et) d(e) artib(us) tam triuij q(uam) q(ua)druuij ea(rumque) di(ui)ſio(n)e deſc(ri)pc(i)o(n)e. p(ri)oritate (et) (com)m(en)da i(n) dÿaſcalicon | hugon(is) p(ri)mo (et) 2(o) libr(is) /</w></p></body></text></TEI>","Vide et de artibus tam triuij quam quadruuij earumque diuiſione deſcripcione. prioritate et commenda in dÿaſcalicon hugonis primo et 2o libris /","0","1","0","","0","0","0","0","40v","","","AN_0032_000107"
"BEL_s_TR_A_0032_40v_$25","TR_A_0032","TX_A0032_000021","","108","8_20_NotaedeartibusliberalibusGb_89_Bl40v","Vide (et) d(e) artib(us) tam triuij q(uam) q(ua)druuij ea(rumque) di(ui)#.sio(n)e de#.sc(ri)pc(i)o(n)e. prioritate (et) (com)m(en)da [...] / Jt(em) in lib(ro) d(e) p(ro)p(ri)etatib(us) re(rum). libro .19. et capitulo nono .8. 7. et sexto.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0189_000001</id><refsDecl><biblStruct><monogr><title>Bartholomaeus Anglicus (?): De proprietatibus rerum</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Vide (et) d(e) artib(us) tam triuij q(uam) q(ua)druuij ea(rumque) di(ui)ſio(n)e deſc(ri)pc(i)o(n)e. prioritate (et) (com)m(en)da </w><gap reason=""editoral"" customTag=""[...]""/><w> / Jt(em) in lib(ro) d(e) p(ro)p(ri)etatib(us) re(rum). libro .19. et capitulo nono .8. 7. et sexto.</w></p></body></text></TEI>","Vide et de artibus tam triuij quam quadruuij earumque diuiſione deſcripcione. prioritate et commenda / Jtem in libro de proprietatibus rerum. libro .19. et capitulo nono .8. 7. et sexto.","0","1","0","","0","0","0","0","40v","","","AN_0032_000108"
"BEL_s_TR_A_0032_40v_$17","TR_A_0032","TX_A0032_000021","","109","8_20_NotaedeartibusliberalibusGb_89_Bl40v","Jt(em) in ſophilogio ſuo loco vide i(n) r(e)giſt(ro) e(ius)d(em) <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0171_000001</id><refsDecl><biblStruct><monogr><title>Jacobus Magni (Jacques Legrand): Sophologium</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Jt(em) in ſophilogio ſuo loco vide i(n) r(e)giſt(ro) e(ius)d(em) </w></p></body></text></TEI>","Jtem in ſophilogio ſuo loco vide in regiſtro eiusdem","0","1","0","","0","0","0","0","40v","","","AN_0032_000109"
"BEL_s_TR_A_0032_40v_$10","TR_A_0032","TX_A0032_000021","","110","8_20_NotaedeartibusliberalibusGb_89_Bl40v","<ul>Septe(m) artes lib(er)ales</ul> q(ua)s mundani adinuenere ph(ilosoph)i de#.sign(antur) p(er) #.septe(m) panes m(a)rci .8. p(er) q(uo)s panes conaban(tur) | cibare #.s(e)c(u)lariu(m) ho(m)i(nu)m m(en)tes vt inq(uit) <ul>jordan(is)</ul> #.s(er)mo(n)e d(ominica) .6. p(ost) 8(as) p(e)nteco#.st(is) #.s(upe)r euu(angelio) m(a)rci .8. m(a)th(e)i .15. mixtim.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0107_000009</id><refsDecl><biblStruct><monogr><title>Jordanus de Quedlinburgo: Sermones de sanctis</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><underline><w>Septe(m) artes lib(er)ales</w></underline><w> q(ua)s mundani adinuenere ph(ilosoph)i deſign(antur) p(er) ſepte(m) panes m(a)rci .8. p(er) q(uo)s panes conaban(tur) | cibare ſ(e)c(u)lariu(m) ho(m)i(nu)m m(en)tes vt inq(uit) </w><underline><w>jordan(is)</w></underline><w> ſ(er)mo(n)e d(ominica) .6. p(ost) 8(as) p(e)ntecoſt(is) ſ(upe)r euu(angelio) m(a)rci .8. m(a)th(e)i .15. mixtim.</w></p></body></text></TEI>","Septem artes liberales quas mundani adinuenere philosophi deſignantur per ſeptem panes marci .8. per quos panes conabantur cibare ſecularium hominum mentes vt inquit jordanis ſermone dominica .6. post 8as pentecoſtis ſuper euuangelio marci .8. mathei .15. mixtim.","0","1","0","","0","0","0","0","40v","","","AN_0032_000110"
"BEL_t_TR_A_0032_47r_$0","TR_A_0032","TX_A0032_000022","","102","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_102_Bl47r","<sig>Buchstabe B</sig> vide an(te)a d(e) poet(is) a k(arta) 47","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0023_000028</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3941</title><description>47r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><symbol type=""letter"" desc=""B""><w>B</w></symbol><w> vide an(te)a d(e) poet(is) a k(arta) 47</w></p></body></text></TEI>","Buchstabe B vide antea de poetis a karta 47","1","0","0","","0","0","0","0","47r","","",""
"BEL_s_TR_A_0032_40v_$5","TR_A_0032","TX_A0032_000021","","111","8_20_NotaedeartibusliberalibusGb_89_Bl40v","Carmina i(n)car(na)t(i)o(nis) (christ)i i(n) (con)fu#.sio(nem) o(mn)i(u)m .7. artium lib(er)aliu(m) vide i(n) nou(is) plauti comedijs <sig>Buchstabe A</sig> <sig>Buchstabe F</sig> a k(arta) 263","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0095_000001</id><refsDecl><biblStruct><monogr><title>Plautus: Comoediae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Carmina i(n)car(na)t(i)o(nis) (christ)i i(n) (con)fuſio(nem) o(mn)i(u)m .7. artium lib(er)aliu(m) vide i(n) nou(is) plauti comedijs </w><symbol type=""letter"" desc=""A""><w>A</w></symbol><symbol type=""letter"" desc=""F""><w>F</w></symbol><w> a k(arta) 263</w></p></body></text></TEI>","Carmina incarnationis christi in confuſionem omnium .7. artium liberalium vide in nouis plauti comedijs Buchstabe A Buchstabe F a karta 263","0","1","0","","0","0","0","0","40v","","","AN_0032_000111"
"BEL_s_TR_A_0032_40v_$16","TR_A_0032","TX_A0032_000021","","112","8_20_NotaedeartibusliberalibusGb_89_Bl40v","C(uius)lib(et) c(uius) art(is) triuuij (et) q(ua)druuij p(ri)ncipalior auctor fu(er)it vide jn anticlaudiano alani li(ber) .2. / 4(o) ca(pitulo) k(arta) .19.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0138_000003</id><refsDecl><biblStruct><monogr><title>Alanus ab Insulis: Anticlaudianus</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>C(uius)lib(et) c(uius) art(is) triuuij (et) q(ua)druuij p(ri)ncipalior auctor fu(er)it vide jn anticlaudiano alani li(ber) .2. / 4(o) ca(pitulo) k(arta) .19.</w></p></body></text></TEI>","Cuiuslibet cuius artis triuuij et quadruuij principalior auctor fuerit vide jn anticlaudiano alani liber .2. / 4o capitulo karta .19.","0","1","0","","0","0","0","0","40v","","","AN_0032_000112"
"BEL_s_TR_A_0032_40v_$8","TR_A_0032","TX_A0032_000021","","113","8_20_NotaedeartibusliberalibusGb_89_Bl40v","De hijs et alijs #.sc(ienc)ijs comoda (et) incomoda vide lati(us) jn #.speculi hu(ma)ne vite libro p(rimo). Codice fu#.sco | vbi 2(us) moraliu(m) liber g(re)gorij s(uper) job <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0105_000004</id><refsDecl><biblStruct><monogr><title>Rodericus (Zamoriensis): Speculum humanae vitae et Seneca: Quaestiones naturales</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>De hijs et alijs ſc(ienc)ijs comoda (et) incomoda vide lati(us) jn ſpeculi hu(ma)ne vite libro p(rimo). Codice fuſco | vbi 2(us) moraliu(m) liber g(re)gorij s(uper) job </w></p></body></text></TEI>","De hijs et alijs ſciencijs comoda et incomoda vide latius jn ſpeculi humane vite libro primo. Codice fuſco vbi 2us moralium liber gregorij super job","0","1","0","","0","0","0","0","40v","","","AN_0032_000113"
"BEL_s_TR_A_0032_40v_$9","TR_A_0032","TX_A0032_000021","","113","8_20_NotaedeartibusliberalibusGb_89_Bl40v","De hijs et alijs #.sc(ienc)ijs comoda (et) incomoda vide lati(us) jn #.speculi hu(ma)ne vite libro p(rimo). Codice fu#.sco | vbi 2(us) moraliu(m) liber g(re)gorij s(uper) job (etc)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0105_000005</id><refsDecl><biblStruct><monogr><title>Rodericus (Zamoriensis): Speculum humanae vitae et Seneca: Quaestiones naturales</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>De hijs et alijs ſc(ienc)ijs comoda (et) incomoda vide lati(us) jn ſpeculi hu(ma)ne vite libro p(rimo). Codice fuſco | vbi 2(us) moraliu(m) liber g(re)gorij s(uper) job (etc)</w></p></body></text></TEI>","De hijs et alijs ſciencijs comoda et incomoda vide latius jn ſpeculi humane vite libro primo. Codice fuſco vbi 2us moralium liber gregorij super job etc","0","1","0","","0","0","0","0","40v","","","AN_0032_000113"
"BEL_s_TR_A_0032_40v_$1","TR_A_0032","TX_A0032_000021","","114","8_20_NotaedeartibusliberalibusGb_89_Bl40v","De .7. artib(us) lib(er)alib(us) n(e)c(essar)ijs o(mn)ib(us) #.s(i)n(e) q(ui)b(us) #.si vna de#.sit p(er)fect(us) ph(ilosophus) e#.s#.se n(on) po#.s#.sit. vide jn dida#.scolo hugon(is) | codice nig(ro) vbi (et) b(re)uiloq(ui)u(m) boneventure. vbi hugo dicit li(bro) .3. / 4. ca(pitulo) c(ir)ca fine(m) de duob(us) g(e)n(er)ib(us) #.sc(ri)pt(ur)a(rum) | #.sic / hee q(ui)d(am) #.s(un)t jta cohe(re)nt / (et) alt(er)ius vici#.s#.sim r(aci)o(n)ib(us) indigent vt #.si vna vel defuerit Cetere om(ne)s ph(ilosophum) | fac(er)e n(on) p(ossu)nt / vn(de) m(ihi) errare viden(tur) q(ui) n(on) attenden(tes) tale(m) jn artib(us) coh(er)en(ciam) q(ua)#.sda(m) #.sibi ex ip(sis) elig(un)t |Et ceter(is) jntact(is) jn hijs #.se po#.s#.se p(er)fectos fi(er)j putant. <finis2/> ","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0022_000008</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 17836</title><description>65rb</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>De .7. artib(us) lib(er)alib(us) n(e)c(essar)ijs o(mn)ib(us) ſ(i)n(e) q(ui)b(us) ſi vna deſit p(er)fect(us) ph(ilosophus) eſſe n(on) poſſit. vide jn didaſcolo hugon(is) | codice nig(ro) vbi (et) b(re)uiloq(ui)u(m) boneventure. vbi hugo dicit li(bro) .3. / 4. ca(pitulo) c(ir)ca fine(m) de duob(us) g(e)n(er)ib(us) ſc(ri)pt(ur)a(rum) | ſic / hee q(ui)d(am) ſ(un)t jta cohe(re)nt / (et) alt(er)ius viciſſim r(aci)o(n)ib(us) indigent vt ſi vna vel defuerit Cetere om(ne)s ph(ilosophum) | fac(er)e n(on) p(ossu)nt / vn(de) m(ihi) errare viden(tur) q(ui) n(on) attenden(tes) tale(m) jn artib(us) coh(er)en(ciam) q(ua)ſda(m) ſibi ex ip(sis) elig(un)t |Et ceter(is) jntact(is) jn hijs ſe poſſe p(er)fectos fi(er)j putant. </w><finis-full/></p></body></text></TEI>","De .7. artibus liberalibus necessarijs omnibus ſine quibus ſi vna deſit perfectus philosophus eſſe non poſſit. vide jn didaſcolo hugonis codice nigro vbi et breuiloquium boneventure. vbi hugo dicit libro .3. / 4. capitulo circa finem de duobus generibus ſcripturarum ſic / hee quidam ſunt jta coherent / et alterius viciſſim racionibus indigent vt ſi vna vel defuerit Cetere omnes philosophum facere non possunt / vnde mihi errare videntur qui non attendentes talem jn artibus coherenciam quaſdam ſibi ex ipsis eligunt Et ceteris jntactis jn hijs ſe poſſe perfectos fierj putant.","0","1","0","","0","0","0","0","40v","","","AN_0032_000114"
"BEL_s_TR_A_0032_40v_$7","TR_A_0032","TX_A0032_000021","","115","8_20_NotaedeartibusliberalibusGb_89_Bl40v","vide Ec(iam) de Artib(us) lib(er)alib(us) li(bro) p(rimo) #.speculi | hu(ma)ne vite. 34 ca(pitulo) <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0105_000003</id><refsDecl><biblStruct><monogr><title>Rodericus (Zamoriensis): Speculum humanae vitae et Seneca: Quaestiones naturales</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide Ec(iam) de Artib(us) lib(er)alib(us) li(bro) p(rimo) ſpeculi | hu(ma)ne vite. 34 ca(pitulo) </w></p></body></text></TEI>","vide Eciam de Artibus liberalibus libro primo ſpeculi humane vite. 34 capitulo","0","1","0","","0","0","0","0","40v","","","AN_0032_000115"
"BEL_s_TR_A_0032_41v_$0","TR_A_0032","TX_A0032_000022","","118","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_91_Bl41v","Orator ult(ra) h(oc) q(uod) g(rammatice) #.s(er)uat norma(m) m(a)g(is) latine loq(uitur) ut inq(uit) lauren(tius) valla | li(bro) p(rimo) elegantia(rum) R(ubrica) .16. <sig>Buchstabe M</sig> vn(de) r(e)fert g(rammatice) loq(ui) (et) latine #.s(e)u elegan(ter) vt id(em) | inf(ra) tangit li(bro) 3(o) R(ubrica) .16. / k(arta) 74. vn(de) exeo e domo vel #.su(m) i(n) domo e(st) g(rammatice) loq(ui) . S(ed) | exeo domo vel #.su(m) domi #.s(i)n(e) p(re)p(ositi)o(n)e e#.st latine #.s(e)u elegant(er) loq(ui).","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0007_000002</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3569</title><description>13v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Orator ult(ra) h(oc) q(uod) g(rammatice) ſ(er)uat norma(m) m(a)g(is) latine loq(uitur) ut inq(uit) lauren(tius) valla | li(bro) p(rimo) elegantia(rum) R(ubrica) .16. </w><symbol type=""letter"" desc=""M""><w>M</w></symbol><w> vn(de) r(e)fert g(rammatice) loq(ui) (et) latine ſ(e)u elegan(ter) vt id(em) | inf(ra) tangit li(bro) 3(o) R(ubrica) .16. / k(arta) 74. vn(de) exeo e domo vel ſu(m) i(n) domo e(st) g(rammatice) loq(ui) . S(ed) | exeo domo vel ſu(m) domi ſ(i)n(e) p(re)p(ositi)o(n)e eſt latine ſ(e)u elegant(er) loq(ui).</w></p></body></text></TEI>","Orator ultra hoc quod grammatice ſeruat normam magis latine loquitur ut inquit laurentius valla libro primo elegantiarum Rubrica .16. Buchstabe M vnde refert grammatice loqui et latine ſeu eleganter vt idem infra tangit libro 3o Rubrica .16. / karta 74. vnde exeo e domo vel ſum in domo est grammatice loqui . Sed exeo domo vel ſum domi ſine prepositione eſt latine ſeu eleganter loqui.","0","1","0","","0","0","0","0","41v","","","AN_0032_000118"
"BEL_s_TR_A_0032_41v_$1","TR_A_0032","TX_A0032_000022","","119","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_91_Bl41v","vide pl(us) i(n) (com)m(en)da(m) loÿce | p(ostea) a k(arta) .71. <sig>Buchstabe L</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0023_000044</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3941</title><description>71r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide pl(us) i(n) (com)m(en)da(m) loÿce | p(ostea) a k(arta) .71. </w><symbol type=""letter"" desc=""L""><w>L</w></symbol></p></body></text></TEI>","vide plus in commendam loÿce postea a karta .71. Buchstabe L","0","1","0","","0","0","0","0","41v","","","AN_0032_000119"
"BEL_s_TR_A_0032_42v_$0","TR_A_0032","TX_A0032_000022","","120","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_93_Bl42v","vide (contra) loy(cam) franci#.scu(m) pet(ra)r-|cha(m) d(e) #.sec(re)to (con)flictu c(ur)a(rum) #.sua(rum) | i(n) codice cit(ri)no lactancij . a ret(ro) | lib(ro) p(rimo) k(arta) .38.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0008_000011</id><refsDecl><biblStruct><monogr><title>Basel, Universitätsbibliothek, O I 10</title><description>227v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide (contra) loy(cam) franciſcu(m) pet(ra)r-|cha(m) d(e) ſec(re)to (con)flictu c(ur)a(rum) ſua(rum) | i(n) codice cit(ri)no lactancij . a ret(ro) | lib(ro) p(rimo) k(arta) .38.</w></p></body></text></TEI>","vide contra loycam franciſcum petrar-cham de ſecreto conflictu curarum ſuarum in codice citrino lactancij . a retro libro primo karta .38.","0","1","0","","0","0","0","0","42v","","","AN_0032_000120"
"BEL_s_TR_A_0032_42v_$2","TR_A_0032","TX_A0032_000022","","121","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_93_Bl42v","vide (contra) loy(cam) franci#.scu(m) pet(ra)r-|cha(m) [...] (et) i(n) h(oc) codice | p(ostea) a k(arta) 230. (et) 195.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0023_000125</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3941</title><description>194v/195r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide (contra) loy(cam) franciſcu(m) pet(ra)r-|cha(m) </w><gap reason=""editoral"" customTag=""[...]""/><w> (et) i(n) h(oc) codice | p(ostea) a k(arta) 230. (et) 195.</w></p></body></text></TEI>","vide contra loycam franciſcum petrar-cham et in hoc codice postea a karta 230. et 195.","0","1","0","","0","0","0","0","42v","","","AN_0032_000121"
"BEL_s_TR_A_0032_42v_$5","TR_A_0032","TX_A0032_000022","","122","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_93_Bl42v",". <ul>p(e)armenides</ul> ph(ilosophus) athenie(nsis) | in cauca#.si mont(is) rup(er)e loy(cam) | i(n)ueni#.s#.se di(citur) i(n) uitas ph(ilosoph)o(rum) . | a k(arta) .38. di#.sci(pulus) fuit xenofont(is)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0175_000006</id><refsDecl><biblStruct><monogr><title>Gualterus Burlaeus (Ps.): De vita et moribus philosophorum</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>. </w><underline><w>p(e)armenides</w></underline><w> ph(ilosophus) athenie(nsis) | in caucaſi mont(is) rup(er)e loy(cam) | i(n)ueniſſe di(citur) i(n) uitas ph(ilosoph)o(rum) . | a k(arta) .38. diſci(pulus) fuit xenofont(is)</w></p></body></text></TEI>",". pearmenides philosophus atheniensis in caucaſi montis rupere loycam inueniſſe dicitur in uitas philosophorum . a karta .38. diſcipulus fuit xenofontis","0","1","0","","0","0","0","0","42v","","","AN_0032_000122"
"BEL_s_TR_A_0032_42v_$4","TR_A_0032","TX_A0032_000022","","123","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_93_Bl42v","De loy(ca) excell(e)n(ter) (com)m(en)danda #.sci(ent)a(rum) #.sci(ent)a . vide loÿce | fig(ur)a(m) (et) di(vi)#.sio(nem) i(n) rhetho(r)ica noua tullij fu#.sco codice text(us) q(ua)n(titate) a fine","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0109_000002</id><refsDecl><biblStruct><monogr><title>Cicero (Ps.): Nova rhetorica / Rhetorica ad Herennium</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>De loy(ca) excell(e)n(ter) (com)m(en)danda ſci(ent)a(rum) ſci(ent)a . vide loÿce | fig(ur)a(m) (et) di(vi)ſio(nem) i(n) rhetho(r)ica noua tullij fuſco codice text(us) q(ua)n(titate) a fine</w></p></body></text></TEI>","De loyca excellenter commendanda ſcientarum ſcienta . vide loÿce figuram et diviſionem in rhethorica noua tullij fuſco codice textus quantitate a fine","0","1","0","","0","0","0","0","42v","","","AN_0032_000123"
"BEL_s_TR_A_0032_42v_$1","TR_A_0032","TX_A0032_000022","","124","8_21_ThomasOedenhoferTractatusdeartibusliberalibus_93_Bl42v","Logice n(e)c(ess)i(tas) (et) origo l(icet) p(ostre)ma / p(ri)ma t(ame)n an(te) phy(losophi)a(m) #.studenda | vide jn p(rimo) lib(ro) / ca(pitulo) XI dida#.scoli hugon(is) nigro codice.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0022_000007</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 17836</title><description>56v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Logice n(e)c(ess)i(tas) (et) origo l(icet) p(ostre)ma / p(ri)ma t(ame)n an(te) phy(losophi)a(m) ſtudenda | vide jn p(rimo) lib(ro) / ca(pitulo) XI didaſcoli hugon(is) nigro codice.</w></p></body></text></TEI>","Logice necessitas et origo licet postrema / prima tamen ante phylosophiam ſtudenda vide jn primo libro / capitulo XI didaſcoli hugonis nigro codice.","0","1","0","","0","0","0","0","42v","","","AN_0032_000124"
